Amplitude,Var Amp,RR,Var RR,HR,Var HR
0.16406249999999997,0.060091145833333304,0.71,0.026000000000000134,84.50704225352113,2.9692092605147877
0.0908203125,0.013151041666666669,0.71,0.026000000000000134,84.50704225352113,2.9692092605147877
0.228515625,0.12454427083333333,0.72,0.03600000000000014,83.33333333333334,4.14291818070258
0.0703125,0.03365885416666667,0.73,0.04600000000000015,82.19178082191782,5.284470692118106
0.3076171875,0.20364583333333333,0.68,0.0039999999999997815,88.23529411764706,0.7590426036111353
0.1142578125,0.010286458333333331,0.67,0.01399999999999979,89.55223880597015,2.0759872919342257
-0.09374999999999999,0.19772135416666664,0.68,0.0039999999999997815,88.23529411764706,0.7590426036111353
0.03222656249999999,0.07174479166666667,0.71,0.026000000000000134,84.50704225352113,2.9692092605147877
0.21386718749999997,0.1098958333333333,0.79,0.1060000000000002,75.94936708860759,11.526884425428335
0.2080078125,0.10403645833333333,0.83,0.14600000000000013,72.28915662650603,15.187094887529895
0.020507812499999997,0.08346354166666667,0.79,0.1060000000000002,75.94936708860759,11.526884425428335
0.03515625,0.06881510416666667,0.76,0.07600000000000018,78.94736842105263,8.528883092983293
0.2841796875,0.18020833333333333,0.72,0.03600000000000014,83.33333333333334,4.14291818070258
0.22265624999999997,0.1186848958333333,0.7,0.016000000000000125,85.71428571428572,1.7619657997502003
0.2314453125,0.12747395833333333,0.66,0.0239999999999998,90.9090909090909,3.432839395054984
0.15820312499999997,0.054231770833333304,0.69,0.006000000000000116,86.95652173913044,0.5197297749054854
-0.023437499999999997,0.12740885416666667,0.72,0.03600000000000014,83.33333333333334,4.14291818070258
0.1435546875,0.03958333333333333,0.77,0.08600000000000019,77.92207792207792,9.554173591958005
0.0087890625,0.09518229166666667,0.82,0.13600000000000012,73.17073170731707,14.305519806718848
0.09667968749999999,0.007291666666666682,0.71,0.026000000000000134,84.50704225352113,2.9692092605147877
0.23730468750000003,0.13333333333333336,0.76,0.07600000000000018,78.94736842105263,8.528883092983293
0.12890624999999997,0.024934895833333304,0.74,0.05600000000000016,81.08108108108108,6.395170432954842
0.32519531249999994,0.22122395833333328,0.77,0.08600000000000019,77.92207792207792,9.554173591958005
-0.0146484375,0.11861979166666667,0.7,0.016000000000000125,85.71428571428572,1.7619657997502003
0.19628906249999997,0.0923177083333333,0.68,0.0039999999999997815,88.23529411764706,0.7590426036111353
0.12890624999999997,0.024934895833333304,0.58,0.10399999999999987,103.44827586206897,15.972024348033045
0.12890624999999997,0.024934895833333304,0.22,0.46399999999999986,272.72727272727275,185.2510212132368
0.50390625,0.3999348958333333,0.0,0.6839999999999998,0.0,87.47625151403592
